car_id,manufacturer,model,description,transmission,transmission_type,engine_size_cm3,fuel,powertrain,power_ps,co2_emissions_gPERkm
197,ASTON MARTIN LAGONDA,Vantage 2021MY,Vantage RWD Automatic Hatchback,A8,Automatic,3982,Petrol,Internal Combustion Engine (ICE),510,264
198,ASTON MARTIN LAGONDA,Vantage 2021MY,Vantage RWD Manual Hatchback,M7,Manual,3982,Petrol,Internal Combustion Engine (ICE),510,276
199,ASTON MARTIN LAGONDA,Vantage 2021MY,Vantage RWD Automatic Convertible,A8,Automatic,3982,Petrol,Internal Combustion Engine (ICE),510,263
200,BENTLEY MOTORS,Bentayga MY21,Bentayga V8,8AT,Automatic,3996,Petrol,Internal Combustion Engine (ICE),550,302
201,BENTLEY MOTORS,Bentayga MY21,Bentayga V8,8AT,Automatic,3996,Petrol,Internal Combustion Engine (ICE),550,294
202,BENTLEY MOTORS,Bentayga MY21,Bentayga Hybrid,8AT,Automatic,2995,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),340,82
203,BENTLEY MOTORS,Continental GT MY21,Continental GT,8AT,Automatic,5950,Petrol,Internal Combustion Engine (ICE),635,308
204,BENTLEY MOTORS,Continental GT MY21,Continental GT Convertible,8AT,Automatic,5950,Petrol,Internal Combustion Engine (ICE),635,336
205,BENTLEY MOTORS,Continental GT MY22,Continental GT Speed,8AT,Automatic,5950,Petrol,Internal Combustion Engine (ICE),659,311
206,BENTLEY MOTORS,Continental GT MY22,Continental GT Speed Convertible,8AT,Automatic,5950,Petrol,Internal Combustion Engine (ICE),659,320
207,BENTLEY MOTORS,Continental GT V8 MY21,Continental GT V8 Convertible Euro 6d-TEMP,8AT,Automatic,3996,Petrol,Internal Combustion Engine (ICE),550,281
208,BENTLEY MOTORS,Continental GT V8 MY21,Continental GT V8 Convertible Euro 6d,8AT,Automatic,3996,Petrol,Internal Combustion Engine (ICE),550,284
209,BENTLEY MOTORS,Continental GT V8 MY21,Continental GT V8 Euro 6d-TEMP,8AT,Automatic,3996,Petrol,Internal Combustion Engine (ICE),550,278
210,BENTLEY MOTORS,Continental GT V8 MY21,Continental GT V8 Euro 6d,8AT,Automatic,3996,Petrol,Internal Combustion Engine (ICE),550,275
211,BENTLEY MOTORS,Continental GT V8 MY22,Continental GT V8 Convertible,8AT,Automatic,3996,Petrol,Internal Combustion Engine (ICE),550,284
212,BENTLEY MOTORS,Continental GT V8 MY22,Continental GT V8,8AT,Automatic,3996,Petrol,Internal Combustion Engine (ICE),550,275
213,BENTLEY MOTORS,Flying Spur MY21,V8,8AT,Automatic,3996,Petrol,Internal Combustion Engine (ICE),550,288
214,BENTLEY MOTORS,Flying Spur MY21,W12 Euro 6d-TEMP,8AT,Automatic,5950,Petrol,Internal Combustion Engine (ICE),635,337
215,BENTLEY MOTORS,Flying Spur MY21,W12 Euro 6d,8AT,Automatic,5950,Petrol,Internal Combustion Engine (ICE),635,340
216,BENTLEY MOTORS,Flying Spur MY22,Flying Spur,8AT,Automatic,5950,Petrol,Internal Combustion Engine (ICE),635,340
217,BENTLEY MOTORS,Flying Spur MY22,Flying Spur V8,8AT,Automatic,3996,Petrol,Internal Combustion Engine (ICE),550,288
218,CADILLAC,XT4,350D FWD AT9,A9,Automatic,1995,Diesel,Internal Combustion Engine (ICE),174,167
219,CADILLAC,XT4,350D AWD AT9,A9,Automatic,1995,Diesel,Internal Combustion Engine (ICE),174,180
220,CADILLAC,XT4,350T AWD AT9,A9,Automatic,1998,Petrol,Internal Combustion Engine (ICE),230,213
221,CHEVROLET,CORVETTE,Stingray Coupe 6.2L V8 AT8,A8,Automatic,6162,Petrol,Internal Combustion Engine (ICE),482,277
222,CHEVROLET,CORVETTE,Stingray Convertible 6.2L V8 AT8,A8,Automatic,6162,Petrol,Internal Combustion Engine (ICE),482,277
223,CHRYSLER JEEP,Compass,Limited 1.4 MultiAir II 140hp 4x2 (euro 6 DG),M6,Manual,1386,Petrol,Internal Combustion Engine (ICE),140,179
224,CHRYSLER JEEP,Compass,Limited 1.4 MultiAir II 140hp 4x2 (euro 6 DG),M6,Manual,1386,Petrol,Internal Combustion Engine (ICE),140,169
225,CHRYSLER JEEP,Compass,Limited 1.4 MultiAir II 140hp 4x2 (euro 6 AG),M6,Manual,1386,Petrol,Internal Combustion Engine (ICE),140,170
226,CHRYSLER JEEP,Compass,Limited 1.4 MultiAir II 140hp 4x2 (euro 6 AG),M6,Manual,1386,Petrol,Internal Combustion Engine (ICE),140,179
227,CHRYSLER JEEP,Compass,Limited 1.4 MultiAir II 170hp 4x4  (euro 6 DG),A9,Automatic,1386,Petrol,Internal Combustion Engine (ICE),170,206
228,CHRYSLER JEEP,Compass,Limited 1.4 MultiAir II 170hp 4x4  (euro 6 DG),A9,Automatic,1386,Petrol,Internal Combustion Engine (ICE),170,215
229,CHRYSLER JEEP,Compass,Limited 1.4 MultiAir II 170hp 4x4  (euro 6 AG),A9,Automatic,1386,Petrol,Internal Combustion Engine (ICE),170,197
230,CHRYSLER JEEP,Compass,Limited 1.4 MultiAir II 170hp 4x4  (euro 6 AG),A9,Automatic,1386,Petrol,Internal Combustion Engine (ICE),170,221
231,CHRYSLER JEEP,Compass,Limited 1.6 MultiJet II 120hp 4x2 (euro 6 DG),M6,Manual,1598,Diesel,Internal Combustion Engine (ICE),120,151
232,CHRYSLER JEEP,Compass,Limited 1.6 MultiJet II 120hp 4x2 (euro 6 DG),M6,Manual,1598,Diesel,Internal Combustion Engine (ICE),120,159
233,CHRYSLER JEEP,Compass,Limited 1.6 MultiJet II 120hp 4x2 (euro 6 BG),M6,Manual,1598,Diesel,Internal Combustion Engine (ICE),120,161
234,CHRYSLER JEEP,Compass,Limited 1.6 MultiJet II 120hp 4x2 (euro 6 BG),M6,Manual,1598,Diesel,Internal Combustion Engine (ICE),120,152
235,CHRYSLER JEEP,Compass,Longitude 1.4 MultiAir II 140hp 4x2 (euro 6 DG),M6,Manual,1386,Petrol,Internal Combustion Engine (ICE),140,169
236,CHRYSLER JEEP,Compass,Longitude 1.4 MultiAir II 140hp 4x2 (euro 6 DG),M6,Manual,1386,Petrol,Internal Combustion Engine (ICE),140,179
237,CHRYSLER JEEP,Compass,Longitude 1.4 MultiAir II 140hp 4x2 (euro 6 AG),M6,Manual,1386,Petrol,Internal Combustion Engine (ICE),140,179
238,CHRYSLER JEEP,Compass,Longitude 1.4 MultiAir II 140hp 4x2 (euro 6 AG),M6,Manual,1386,Petrol,Internal Combustion Engine (ICE),140,170
239,CHRYSLER JEEP,Compass,Longitude 1.4 MultiAir II 170hp 4x4,A9,Automatic,1386,Petrol,Internal Combustion Engine (ICE),170,206
240,CHRYSLER JEEP,Compass,Longitude 1.4 MultiAir II 170hp 4x4 ,A9,Automatic,1386,Petrol,Internal Combustion Engine (ICE),170,215
241,CHRYSLER JEEP,Compass,Longitude 1.6 MultiJet II 120hp 4x2 (euro 6 BG),M6,Manual,1598,Diesel,Internal Combustion Engine (ICE),120,152
242,CHRYSLER JEEP,Compass,Longitude 1.6 MultiJet II 120hp 4x2 (euro 6 BG),M6,Manual,1598,Diesel,Internal Combustion Engine (ICE),120,161
243,CHRYSLER JEEP,Compass,Longitude 1.6 MultiJet II 120hp 4x2 (euro 6 DG),M6,Manual,1598,Diesel,Internal Combustion Engine (ICE),120,159
244,CHRYSLER JEEP,Compass,Longitude 1.6 MultiJet II 120hp 4x2 (euro 6 DG),M6,Manual,1598,Diesel,Internal Combustion Engine (ICE),120,151
245,CHRYSLER JEEP,Compass,NightEagle 1.4 MultiAir II 140hp 4x2 (euro 6 DG),M6,Manual,1386,Petrol,Internal Combustion Engine (ICE),140,169
246,CHRYSLER JEEP,Compass,NightEagle 1.4 MultiAir II 140hp 4x2 (euro 6 AG),M6,Manual,1386,Petrol,Internal Combustion Engine (ICE),140,170
247,CHRYSLER JEEP,Compass,NightEagle 1.4 MultiAir II 140hp 4x2 (euro 6 AG),M6,Manual,1386,Petrol,Internal Combustion Engine (ICE),140,179
248,CHRYSLER JEEP,Compass,Night Eagle 1.6 MultijetII 120hp 4X2 (euro 6 DG),M6,Manual,1598,Diesel,Internal Combustion Engine (ICE),120,159
249,CHRYSLER JEEP,Compass,Night Eagle 1.6 MultijetII 120hp 4X2 (euro 6 DG),M6,Manual,1598,Diesel,Internal Combustion Engine (ICE),120,151
250,CHRYSLER JEEP,Compass,NightEagle 1.6 MultiJet II 120hp 4x2 (euro 6 BG),M6,Manual,1598,Diesel,Internal Combustion Engine (ICE),120,161
251,CHRYSLER JEEP,Compass,NightEagle 1.6 MultiJet II 120hp 4x2 (euro 6 BG),M6,Manual,1598,Diesel,Internal Combustion Engine (ICE),120,152
252,CHRYSLER JEEP,Compass,S 1.4 MultiAir II 140hp 4x2,M6,Manual,1386,Petrol,Internal Combustion Engine (ICE),103,169
253,CHRYSLER JEEP,Compass,S 1.4 MultiAir II 140hp 4x2,M6,Manual,1386,Petrol,Internal Combustion Engine (ICE),103,179
254,CHRYSLER JEEP,Compass,S 1.4 MultiAir II 170hp 4x4,A9,Automatic,1386,Petrol,Internal Combustion Engine (ICE),125,206
255,CHRYSLER JEEP,Compass,S 1.4 MultiAir II 170hp 4x4,A9,Automatic,1386,Petrol,Internal Combustion Engine (ICE),125,215
256,CHRYSLER JEEP,Compass,Trailhawk 2.0 MultiJet II 170hp 4x4 (euro 6 BG),A9,Automatic,1956,Diesel,Internal Combustion Engine (ICE),170,208
257,CHRYSLER JEEP,Compass,Trailhawk 2.0 MultiJet II 170hp 4x4 (euro 6 DG),A9,Automatic,1956,Diesel,Internal Combustion Engine (ICE),170,193
258,CHRYSLER JEEP,Compass,Trailhawk 2.0 MultiJet II 170hp 4x4 (euro 6 DG),A9,Automatic,1956,Diesel,Internal Combustion Engine (ICE),170,178
259,CHRYSLER JEEP,Renegade, Limited 1.3 GSE 150hp T4 DDCT FWD ,SA6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),152,158
260,CHRYSLER JEEP,Renegade, Limited 1.3 GSE 150hp T4 DDCT FWD ,SA6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),152,170
261,CHRYSLER JEEP,Renegade, Limited 1.6 120hp E6d DDCT FWD,SAT6,Automatic,1598,Diesel,Internal Combustion Engine (ICE),120,155
262,CHRYSLER JEEP,Renegade, Limited 1.6 120hp E6d DDCT FWD ,SAT6,Automatic,1598,Diesel,Internal Combustion Engine (ICE),120,146
263,CHRYSLER JEEP,Renegade, Limited 1.6 120hp E6d MT FWD ,M6,Manual,1598,Diesel,Internal Combustion Engine (ICE),120,145
264,CHRYSLER JEEP,Renegade, Limited 1.6 120hp E6d MT FWD ,M6,Manual,1598,Diesel,Internal Combustion Engine (ICE),120,153
265,CHRYSLER JEEP,Renegade,Limited 2.0 140hp E6d ATX 4WD Low ,A9,Automatic,1956,Diesel,Internal Combustion Engine (ICE),140,176
266,CHRYSLER JEEP,Renegade,Limited 2.0 140hp E6d ATX 4WD Low,A9,Automatic,1956,Diesel,Internal Combustion Engine (ICE),140,186
267,CHRYSLER JEEP,Renegade,Longitude 1.3 Turbo 4xe PHEV AT6 190HP,A6,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),190,52
268,CHRYSLER JEEP,Renegade,Longitude 1.3 Turbo 4xe PHEV AT6 190HP,A6,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),190,47
269,CHRYSLER JEEP,Renegade,Night Eagle 1.0 GSE T3 120hp MT FWD,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),120,155
270,CHRYSLER JEEP,Renegade,Night Eagle 1.0 GSE T3 120hp MT FWD,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),120,166
271,CHRYSLER JEEP,Renegade,Night Eagle 1.3 GSE 150hp T4 DDCT FWD ,SAT6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),151,158
272,CHRYSLER JEEP,Renegade,Night Eagle 1.3 GSE 150hp T4 DDCT FWD,SAT6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),151,170
273,CHRYSLER JEEP,Renegade,Night Eagle 1.6 120hp E6d MT FWD ,M6,Manual,1598,Diesel,Internal Combustion Engine (ICE),120,145
274,CHRYSLER JEEP,Renegade,Night Eagle 1.6 120hp E6d MT FWD ,M6,Manual,1598,Diesel,Internal Combustion Engine (ICE),120,153
275,CHRYSLER JEEP,Renegade, S 1.3 GSE 150hp T4 DDCT FWD ,SA6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),151,170
276,CHRYSLER JEEP,Renegade, S 1.3 GSE 150hp T4 DDCT FWD ,SA6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),151,158
277,CHRYSLER JEEP,Renegade,S 1.3 GSE 180HP AT9 4WD,A9,Automatic,1332,Petrol,Internal Combustion Engine (ICE),182,204
278,CHRYSLER JEEP,Renegade,S 1.3 GSE 180HP AT9 4WD,A9,Automatic,1332,Petrol,Internal Combustion Engine (ICE),182,184
279,CHRYSLER JEEP,Renegade MY21,LIMITED 1.0 T3 120hp MT FWD,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),120,147
280,CHRYSLER JEEP,Renegade MY21,LIMITED 1.0 T3 120hp MT FWD,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),120,160
281,CHRYSLER JEEP,Renegade MY21,LIMITED 1.3 150hp T4 DDCT FWD,DCT6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),111,162
282,CHRYSLER JEEP,Renegade MY21,LIMITED 1.3 150hp T4 DDCT FWD,DCT6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),111,150
283,CHRYSLER JEEP,Renegade MY21,Longitude 1.0 T3 120hp FWD,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),88,147
284,CHRYSLER JEEP,Renegade MY21,Longitude 1.0 T3 120hp FWD,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),88,160
285,CHRYSLER JEEP,Renegade MY21,Longitude 1.3 150hp T4 DDCT FWD,DCT6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),111,150
286,CHRYSLER JEEP,Renegade MY21,Longitude 1.3 150hp T4 DDCT FWD,DCT6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),111,162
287,CHRYSLER JEEP,Renegade MY21,NIGHT EAGLE 1.0 T3 120hp MT FWD,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),120,147
288,CHRYSLER JEEP,Renegade MY21,NIGHT EAGLE 1.0 T3 120hp MT FWD,M6,Automatic,999,Petrol,Internal Combustion Engine (ICE),120,160
289,CHRYSLER JEEP,Renegade MY21,NIGHT EAGLE 1.3 150hp T4 DDCT FWD,DCT6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),111,150
290,CHRYSLER JEEP,Renegade MY21,NIGHT EAGLE 1.3 150hp T4 DDCT FWD,DCT6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),111,162
291,CHRYSLER JEEP,Renegade MY21,80TH ANNIVERSARY 1.0 T3 120hp FWD,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),88,147
292,CHRYSLER JEEP,Renegade MY21,80TH ANNIVERSARY 1.0 T3 120hp FWD,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),88,160
293,CHRYSLER JEEP,Renegade MY21,80TH ANNIVERSARY 1.3 T4 150hp DDCT FWD,DCT6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),111,162
294,CHRYSLER JEEP,Renegade MY21,80TH ANNIVERSARY 1.3 T4 150hp DDCT FWD,DCT6,Automatic,1332,Petrol,Internal Combustion Engine (ICE),111,150
295,CHRYSLER JEEP,Renegade 4xe,Longitude 1.3 Turbo 4xe PHEV 190HP,A6,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),188,53
296,CHRYSLER JEEP,Renegade 4xe,Longitude 1.3 Turbo 4xe PHEV 190HP,A6,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),188,48
297,CHRYSLER JEEP,Wrangler MY21,2 door Overland 2.0 GME 272hp 4x4,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,233
298,CHRYSLER JEEP,Wrangler MY21,2 door Overland 2.0 GME 272hp 4x4,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,250
299,CHRYSLER JEEP,Wrangler MY21,4 Door Overland 2.0 GME 272hp 4x4,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,233
300,CHRYSLER JEEP,Wrangler MY21,4 Door Overland 2.0 GME 272hp 4x4,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,250
301,CHRYSLER JEEP,Wrangler MY21,Overland 2.2 MultiJet II 200hp 4x4,A8,Automatic,2143,Diesel,Internal Combustion Engine (ICE),200,234
302,CHRYSLER JEEP,Wrangler MY21,Overland 2.2 MultiJet II 200hp 4x4,A8,Automatic,2143,Diesel,Internal Combustion Engine (ICE),200,256
303,CHRYSLER JEEP,Wrangler MY21,2 door Rubicon 2.0 GME 272hp 4x4,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,257
304,CHRYSLER JEEP,Wrangler MY21,2 door Rubicon 2.0 GME 272hp 4x4,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,278
305,CHRYSLER JEEP,Wrangler MY21,4 door Rubicon 2.0 GME 272hp 4x4,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,278
306,CHRYSLER JEEP,Wrangler MY21,4 door Rubicon 2.0 GME 272hp 4x4,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,257
307,CHRYSLER JEEP,Wrangler MY21,2 door Sahara 2.0 GME 272hp 4x4,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,233
308,CHRYSLER JEEP,Wrangler MY21,2 door Sahara 2.0 GME 272hp 4x4,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,250
309,CHRYSLER JEEP,Wrangler MY21,4 Door Sahara 2.0 GME 272hp 4x4,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,250
310,CHRYSLER JEEP,Wrangler MY21,4 Door Sahara 2.0 GME 272hp 4x4,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,233
311,CHRYSLER JEEP,Wrangler MY21,2 Door 80th Anniversary 2.0 GME 272hp 4x4,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,233
312,CHRYSLER JEEP,Wrangler MY21,2 Door 80th Anniversary 2.0 GME 272hp 4x4,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,250
313,CHRYSLER JEEP,Wrangler MY21,4 Door 80th Anniversary 2.0 GME 272hp 4x4,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,250
314,CHRYSLER JEEP,Wrangler MY21,4 Door 80th Anniversary 2.0 GME 272hp 4x4,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,233
315,CITROEN,Berlingo,PureTech 110,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,140
316,CITROEN,Berlingo,PureTech 110,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,167
317,CITROEN,Berlingo,PureTech 130 EAT8,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,146
318,CITROEN,Berlingo,PureTech 130 EAT8,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,173
319,CITROEN,Berlingo,Blue HDI 100,M5,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,133
320,CITROEN,Berlingo,Blue HDI 100,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,129
321,CITROEN,Berlingo,Blue HDI 100,M5,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,160
322,CITROEN,Berlingo,Blue HDI 100,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,154
323,CITROEN,Berlingo,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,137
324,CITROEN,Berlingo,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,130
325,CITROEN,Berlingo,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,161
326,CITROEN,Berlingo,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,154
327,CITROEN,Berlingo,Blue HDI 130 EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,141
328,CITROEN,Berlingo,Blue HDI 130 EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,163
329,CITROEN,C1,1.0L S&S 5-speed manual,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,109
330,CITROEN,C1,1.0L S&S 5-speed manual,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,117
331,CITROEN,C3 Aircross SUV,Blue HDi 110 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),110,110
332,CITROEN,C3 Aircross SUV,Blue HDi 110 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),110,132
333,CITROEN,C3 Aircross SUV,PureTech 110,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,124
334,CITROEN,C3 Aircross SUV,PureTech 110,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,154
335,CITROEN,C3 Aircross SUV,PureTech 130 EAT8,A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,135
336,CITROEN,C3 Aircross SUV,PureTech 130 EAT8,A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,158
337,CITROEN,C4 Cactus Hatch,PureTech 110 S&S 6-speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,124
338,CITROEN,C4 Cactus Hatch,PureTech 110 S&S 6-speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,154
339,CITROEN,C4 Cactus Hatch,PureTech 130 S&S EAT6 automatic,A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,135
340,CITROEN,C4 Cactus Hatch,PureTech 130 S&S EAT6 automatic,A6,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,158
341,CITROEN,C4 Cactus Hatch,Blue HDi 120 S&S EAT6 automatic,A6,Automatic,1499,Diesel,Internal Combustion Engine (ICE),120,127
342,CITROEN,C4 Cactus Hatch,Blue HDi 120 S&S EAT6 automatic,A6,Automatic,1499,Diesel,Internal Combustion Engine (ICE),120,140
343,CITROEN,C4 Cactus Hatch,Blue HDi 100 S&S 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,117
344,CITROEN,C4 Cactus Hatch,Blue HDi 100 S&S 6-speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,131
345,CITROEN,C5 Aircross,BlueHDi 130 S&S,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,129
346,CITROEN,C5 Aircross,BlueHDi 130 S&S,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,154
347,CITROEN,C5 Aircross,BlueHDi 130 S&S EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,126
348,CITROEN,C5 Aircross,BlueHDi 130 S&S EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,128
349,CITROEN,C5 Aircross,BlueHDi 130 S&S EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,156
350,CITROEN,C5 Aircross,BlueHDi 130 S&S EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,157
351,CITROEN,C5 Aircross,BlueHDi 180 EAT8,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),177,157
352,CITROEN,C5 Aircross,BlueHDi 180 EAT8,A8,Automatic,1997,Diesel,Internal Combustion Engine (ICE),177,178
353,CITROEN,C5 Aircross,PHEV FWD 225,A8,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),181,29
354,CITROEN,C5 Aircross,PHEV FWD 225,A8,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),181,41
355,CITROEN,C5 Aircross,PureTech 130 S&S,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,144
356,CITROEN,C5 Aircross,PureTech 130 S&S,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,136
357,CITROEN,C5 Aircross,PureTech 130 S&S,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,164
358,CITROEN,C5 Aircross,PureTech 130 S&S,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,162
359,CITROEN,C5 Aircross,PureTech 130 S&S EAT8,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,139
360,CITROEN,C5 Aircross,PureTech 130 S&S EAT8,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,165
361,CITROEN,C5 Aircross,PureTech 180 S&S EAT8,A8,Automatic,1598,Petrol,Internal Combustion Engine (ICE),181,161
362,CITROEN,C5 Aircross,PureTech 180 S&S EAT8,A8,Automatic,1598,Petrol,Internal Combustion Engine (ICE),181,181
363,CITROEN,Grand C4 SpaceTourer,BlueHDi 130 S&S 6 speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,119
364,CITROEN,Grand C4 SpaceTourer,BlueHDi 130 S&S 6 speed manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,140
365,CITROEN,Grand C4 SpaceTourer,BlueHDi 130 S&S EAT8 auto,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,128
366,CITROEN,Grand C4 SpaceTourer,BlueHDi 130 S&S EAT8 auto,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,157
367,CITROEN,Grand C4 SpaceTourer,PureTech 130 S&S 6 speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,133
368,CITROEN,Grand C4 SpaceTourer,PureTech 130 S&S 6 speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),131,153
369,CITROEN,Grand C4 SpaceTourer,PureTech 130 S&S EAT8 auto,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,142
370,CITROEN,Grand C4 SpaceTourer,PureTech 130 S&S EAT8 auto,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),131,172
371,CITROEN,New C3,Blue HDi 100 S&S manual,M5,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,111
372,CITROEN,New C3,Blue HDi 100 S&S manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,105
373,CITROEN,New C3,Blue HDi 100 S&S manual,M5,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,133
374,CITROEN,New C3,Blue HDi 100 S&S manual,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,125
375,CITROEN,New C3,PureTech 110 S&S 6-speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,120
376,CITROEN,New C3,PureTech 110 S&S 6-speed manual,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),110,133
